id,run_id,"('Parameter', 'dummy', 'number_of_agents_mean')","('Parameter', 'omnet', '**wlan[*].radio.transmitter.power')","('Parameter', 'omnet', '*.hostMobile[*].app[1].messageLength')","('Parameter', 'omnet', '*.manager.host')","('Parameter', 'omnet', '*.manager.useVadereSeed')","('Parameter', 'vadere', 'attributesSimulation.fixedSeed')","('Parameter', 'vadere', 'attributesSimulation.useFixedSeed')","('Parameter', 'vadere', 'sources.[id==1].distributionParameters')","('Parameter', 'vadere', 'sources.[id==2].distributionParameters')","('Parameter', 'vadere', 'sources.[id==5].distributionParameters')","('Parameter', 'vadere', 'sources.[id==6].distributionParameters')","('MetaInfo', 'required_wallclock_time')","('MetaInfo', 'return_code')"
1515,0,1254.0,0.83mW,2271B,"""vadere_Sample__1515_0""",true,65722447231342458,True,[3.1350000000000002],[3.1350000000000002],[3.1350000000000002],[3.1350000000000002],3258.381618499756,0.0
1516,0,1254.0,0.83mW,2712B,"""vadere_Sample__1516_0""",true,65722447231342458,True,[3.1350000000000002],[3.1350000000000002],[3.1350000000000002],[3.1350000000000002],5083.750103235245,0.0
1517,0,491.0,0.83mW,2271B,"""vadere_Sample__1517_0""",true,65722447231342458,True,[1.2275],[1.2275],[1.2275],[1.2275],1174.3700807094574,0.0
1518,0,491.0,1.52mW,2712B,"""vadere_Sample__1518_0""",true,65722447231342458,True,[1.2275],[1.2275],[1.2275],[1.2275],1554.881075143814,0.0
1519,0,491.0,0.83mW,2712B,"""vadere_Sample__1519_0""",true,65722447231342458,True,[1.2275],[1.2275],[1.2275],[1.2275],1523.8917310237885,0.0
1520,0,565.0,1.14mW,1271B,"""vadere_Sample__1520_0""",true,65722447231342458,True,[1.4125],[1.4125],[1.4125],[1.4125],1563.053584575653,0.0
1521,0,243.0,1.14mW,1271B,"""vadere_Sample__1521_0""",true,65722447231342458,True,[0.6075],[0.6075],[0.6075],[0.6075],935.1313710212708,0.0
1522,0,565.0,1.14mW,3712B,"""vadere_Sample__1522_0""",true,65722447231342458,True,[1.4125],[1.4125],[1.4125],[1.4125],1721.9280540943146,0.0
1523,0,565.0,1.21mW,1271B,"""vadere_Sample__1523_0""",true,65722447231342458,True,[1.4125],[1.4125],[1.4125],[1.4125],1147.262511730194,0.0
1524,0,565.0,1.21mW,3712B,"""vadere_Sample__1524_0""",true,65722447231342458,True,[1.4125],[1.4125],[1.4125],[1.4125],1402.1569395065308,0.0
1525,0,243.0,1.21mW,1271B,"""vadere_Sample__1525_0""",true,65722447231342458,True,[0.6075],[0.6075],[0.6075],[0.6075],671.1040344238281,0.0
1526,0,243.0,1.14mW,3712B,"""vadere_Sample__1526_0""",true,65722447231342458,True,[0.6075],[0.6075],[0.6075],[0.6075],4086.714586019516,0.0
1527,0,243.0,1.21mW,3712B,"""vadere_Sample__1527_0""",true,65722447231342458,True,[0.6075],[0.6075],[0.6075],[0.6075],10105.343220233917,0.0
1528,0,110.0,1.89mW,3271B,"""vadere_Sample__1528_0""",true,65722447231342458,True,[0.275],[0.275],[0.275],[0.275],435.8419053554535,0.0
1529,0,1007.0,1.89mW,3271B,"""vadere_Sample__1529_0""",true,65722447231342458,True,[2.5175],[2.5175],[2.5175],[2.5175],3715.8656389713287,0.0
1530,0,110.0,1.89mW,1712B,"""vadere_Sample__1530_0""",true,65722447231342458,True,[0.275],[0.275],[0.275],[0.275],258.5325117111206,0.0
1531,0,110.0,1.96mW,3271B,"""vadere_Sample__1531_0""",true,65722447231342458,True,[0.275],[0.275],[0.275],[0.275],447.90823888778687,0.0
1532,0,110.0,1.96mW,1712B,"""vadere_Sample__1532_0""",true,65722447231342458,True,[0.275],[0.275],[0.275],[0.275],188.2890613079071,0.0
1533,0,1007.0,1.96mW,3271B,"""vadere_Sample__1533_0""",true,65722447231342458,True,[2.5175],[2.5175],[2.5175],[2.5175],3235.482513666153,0.0
1534,0,1007.0,1.89mW,1712B,"""vadere_Sample__1534_0""",true,65722447231342458,True,[2.5175],[2.5175],[2.5175],[2.5175],2983.632491350174,0.0
1535,0,1007.0,1.96mW,1712B,"""vadere_Sample__1535_0""",true,65722447231342458,True,[2.5175],[2.5175],[2.5175],[2.5175],2118.164419412613,0.0
1536,0,149.0,1.24mW,521B,"""vadere_Sample__1536_0""",true,65722447231342458,True,[0.3725],[0.3725],[0.3725],[0.3725],321.3366470336914,0.0
1537,0,579.0,1.24mW,521B,"""vadere_Sample__1537_0""",true,65722447231342458,True,[1.4475],[1.4475],[1.4475],[1.4475],1790.7005627155304,0.0
1538,0,149.0,1.24mW,3462B,"""vadere_Sample__1538_0""",true,65722447231342458,True,[0.3725],[0.3725],[0.3725],[0.3725],893.1256408691406,0.0
1539,0,149.0,1.68mW,521B,"""vadere_Sample__1539_0""",true,65722447231342458,True,[0.3725],[0.3725],[0.3725],[0.3725],446.0844178199768,0.0
1540,0,149.0,1.68mW,3462B,"""vadere_Sample__1540_0""",true,65722447231342458,True,[0.3725],[0.3725],[0.3725],[0.3725],425.80344796180725,0.0
1541,0,579.0,1.68mW,521B,"""vadere_Sample__1541_0""",true,65722447231342458,True,[1.4475],[1.4475],[1.4475],[1.4475],2596.167603492737,0.0
1542,0,579.0,1.24mW,3462B,"""vadere_Sample__1542_0""",true,65722447231342458,True,[1.4475],[1.4475],[1.4475],[1.4475],1551.0917937755585,0.0
1543,0,579.0,1.68mW,3462B,"""vadere_Sample__1543_0""",true,65722447231342458,True,[1.4475],[1.4475],[1.4475],[1.4475],1205.9417698383331,0.0
1544,0,669.0,1.99mW,2521B,"""vadere_Sample__1544_0""",true,65722447231342458,True,[1.6725],[1.6725],[1.6725],[1.6725],2372.493916988373,0.0
1545,0,115.0,1.99mW,2521B,"""vadere_Sample__1545_0""",true,65722447231342458,True,[0.28750000000000003],[0.28750000000000003],[0.28750000000000003],[0.28750000000000003],435.7916934490204,0.0
1546,0,669.0,1.99mW,1462B,"""vadere_Sample__1546_0""",true,65722447231342458,True,[1.6725],[1.6725],[1.6725],[1.6725],1809.232902288437,0.0
1547,0,669.0,0.93mW,2521B,"""vadere_Sample__1547_0""",true,65722447231342458,True,[1.6725],[1.6725],[1.6725],[1.6725],1986.5414221286774,0.0
1548,0,669.0,0.93mW,1462B,"""vadere_Sample__1548_0""",true,65722447231342458,True,[1.6725],[1.6725],[1.6725],[1.6725],2304.2213258743286,0.0
1549,0,115.0,0.93mW,2521B,"""vadere_Sample__1549_0""",true,65722447231342458,True,[0.28750000000000003],[0.28750000000000003],[0.28750000000000003],[0.28750000000000003],970.3282272815704,0.0
1550,0,115.0,1.99mW,1462B,"""vadere_Sample__1550_0""",true,65722447231342458,True,[0.28750000000000003],[0.28750000000000003],[0.28750000000000003],[0.28750000000000003],705.5813627243042,0.0
1551,0,115.0,0.93mW,1462B,"""vadere_Sample__1551_0""",true,65722447231342458,True,[0.28750000000000003],[0.28750000000000003],[0.28750000000000003],[0.28750000000000003],429.17385244369507,0.0
1552,0,1939.0,0.86mW,1521B,"""vadere_Sample__1552_0""",true,65722447231342458,True,[4.8475],[4.8475],[4.8475],[4.8475],5638.003039598465,0.0
1553,0,1309.0,0.86mW,1521B,"""vadere_Sample__1553_0""",true,65722447231342458,True,[3.2725],[3.2725],[3.2725],[3.2725],5480.451036930084,0.0
1554,0,1939.0,0.86mW,462B,"""vadere_Sample__1554_0""",true,65722447231342458,True,[4.8475],[4.8475],[4.8475],[4.8475],10205.796066761017,0.0
1555,0,1939.0,0.55mW,1521B,"""vadere_Sample__1555_0""",true,65722447231342458,True,[4.8475],[4.8475],[4.8475],[4.8475],8697.6947991848,0.0
1556,0,1939.0,0.55mW,462B,"""vadere_Sample__1556_0""",true,65722447231342458,True,[4.8475],[4.8475],[4.8475],[4.8475],9310.181280612946,0.0
1557,0,1309.0,0.55mW,1521B,"""vadere_Sample__1557_0""",true,65722447231342458,True,[3.2725],[3.2725],[3.2725],[3.2725],2877.8491632938385,0.0
1558,0,1309.0,0.86mW,462B,"""vadere_Sample__1558_0""",true,65722447231342458,True,[3.2725],[3.2725],[3.2725],[3.2725],5840.32981133461,0.0
1559,0,1309.0,0.55mW,462B,"""vadere_Sample__1559_0""",true,65722447231342458,True,[3.2725],[3.2725],[3.2725],[3.2725],5614.556585073471,0.0
1560,0,343.0,1.61mW,3521B,"""vadere_Sample__1560_0""",true,65722447231342458,True,[0.8575],[0.8575],[0.8575],[0.8575],1142.5273714065552,0.0
1561,0,295.0,1.61mW,3521B,"""vadere_Sample__1561_0""",true,65722447231342458,True,[0.7375],[0.7375],[0.7375],[0.7375],816.9503574371338,0.0
1562,0,343.0,1.61mW,2462B,"""vadere_Sample__1562_0""",true,65722447231342458,True,[0.8575],[0.8575],[0.8575],[0.8575],1220.398770570755,0.0
1563,0,343.0,1.3mW,3521B,"""vadere_Sample__1563_0""",true,65722447231342458,True,[0.8575],[0.8575],[0.8575],[0.8575],894.5824027061462,0.0
1564,0,343.0,1.3mW,2462B,"""vadere_Sample__1564_0""",true,65722447231342458,True,[0.8575],[0.8575],[0.8575],[0.8575],1903.608635187149,0.0
1565,0,295.0,1.3mW,3521B,"""vadere_Sample__1565_0""",true,65722447231342458,True,[0.7375],[0.7375],[0.7375],[0.7375],1025.3924746513367,0.0
1566,0,295.0,1.61mW,2462B,"""vadere_Sample__1566_0""",true,65722447231342458,True,[0.7375],[0.7375],[0.7375],[0.7375],1833.8348104953766,0.0
1567,0,295.0,1.3mW,2462B,"""vadere_Sample__1567_0""",true,65722447231342458,True,[0.7375],[0.7375],[0.7375],[0.7375],670.8609764575958,0.0
1568,0,237.0,1.8mW,1021B,"""vadere_Sample__1568_0""",true,65722447231342458,True,[0.5925],[0.5925],[0.5925],[0.5925],1196.9701716899872,0.0
1569,0,197.0,1.8mW,1021B,"""vadere_Sample__1569_0""",true,65722447231342458,True,[0.4925],[0.4925],[0.4925],[0.4925],526.5984854698181,0.0
1570,0,237.0,1.8mW,2962B,"""vadere_Sample__1570_0""",true,65722447231342458,True,[0.5925],[0.5925],[0.5925],[0.5925],563.4210135936737,0.0
1571,0,237.0,1.87mW,1021B,"""vadere_Sample__1571_0""",true,65722447231342458,True,[0.5925],[0.5925],[0.5925],[0.5925],596.8840069770813,0.0
1572,0,237.0,1.87mW,2962B,"""vadere_Sample__1572_0""",true,65722447231342458,True,[0.5925],[0.5925],[0.5925],[0.5925],719.7618005275726,0.0
1573,0,197.0,1.87mW,1021B,"""vadere_Sample__1573_0""",true,65722447231342458,True,[0.4925],[0.4925],[0.4925],[0.4925],553.9004962444305,0.0
1574,0,197.0,1.8mW,2962B,"""vadere_Sample__1574_0""",true,65722447231342458,True,[0.4925],[0.4925],[0.4925],[0.4925],633.1778848171234,0.0
1575,0,197.0,1.87mW,2962B,"""vadere_Sample__1575_0""",true,65722447231342458,True,[0.4925],[0.4925],[0.4925],[0.4925],629.5822446346283,0.0
1576,0,976.0,1.05mW,3021B,"""vadere_Sample__1576_0""",true,65722447231342458,True,[2.44],[2.44],[2.44],[2.44],2701.1463582515717,0.0
1577,0,820.0,1.05mW,3021B,"""vadere_Sample__1577_0""",true,65722447231342458,True,[2.05],[2.05],[2.05],[2.05],2968.020073890686,0.0
1578,0,976.0,1.05mW,962B,"""vadere_Sample__1578_0""",true,65722447231342458,True,[2.44],[2.44],[2.44],[2.44],3943.5634627342224,0.0
1579,0,976.0,1.12mW,3021B,"""vadere_Sample__1579_0""",true,65722447231342458,True,[2.44],[2.44],[2.44],[2.44],2779.041787147522,0.0
1580,0,976.0,1.12mW,962B,"""vadere_Sample__1580_0""",true,65722447231342458,True,[2.44],[2.44],[2.44],[2.44],2679.1438751220703,0.0
1581,0,820.0,1.12mW,3021B,"""vadere_Sample__1581_0""",true,65722447231342458,True,[2.05],[2.05],[2.05],[2.05],2828.5293011665344,0.0
1582,0,820.0,1.05mW,962B,"""vadere_Sample__1582_0""",true,65722447231342458,True,[2.05],[2.05],[2.05],[2.05],3324.01682806015,0.0
1583,0,820.0,1.12mW,962B,"""vadere_Sample__1583_0""",true,65722447231342458,True,[2.05],[2.05],[2.05],[2.05],2986.7724368572235,0.0
1584,0,480.0,1.42mW,21B,"""vadere_Sample__1584_0""",true,65722447231342458,True,[1.2],[1.2],[1.2],[1.2],2908.361892938614,0.0
1585,0,45.0,1.42mW,21B,"""vadere_Sample__1585_0""",true,65722447231342458,True,[0.1125],[0.1125],[0.1125],[0.1125],84.0793867111206,0.0
1586,0,480.0,1.42mW,1962B,"""vadere_Sample__1586_0""",true,65722447231342458,True,[1.2],[1.2],[1.2],[1.2],1037.337678194046,0.0
1587,0,480.0,0.74mW,21B,"""vadere_Sample__1587_0""",true,65722447231342458,True,[1.2],[1.2],[1.2],[1.2],4686.971241950989,0.0
1588,0,480.0,0.74mW,1962B,"""vadere_Sample__1588_0""",true,65722447231342458,True,[1.2],[1.2],[1.2],[1.2],827.5373475551605,0.0
1589,0,45.0,0.74mW,21B,"""vadere_Sample__1589_0""",true,65722447231342458,True,[0.1125],[0.1125],[0.1125],[0.1125],93.8229329586029,0.0
1590,0,45.0,1.42mW,1962B,"""vadere_Sample__1590_0""",true,65722447231342458,True,[0.1125],[0.1125],[0.1125],[0.1125],177.76959371566772,0.0
1591,0,45.0,0.74mW,1962B,"""vadere_Sample__1591_0""",true,65722447231342458,True,[0.1125],[0.1125],[0.1125],[0.1125],111.22851157188416,0.0
1592,0,74.0,0.67mW,2021B,"""vadere_Sample__1592_0""",true,65722447231342458,True,[0.185],[0.185],[0.185],[0.185],248.91766548156738,0.0
1593,0,417.0,0.67mW,2021B,"""vadere_Sample__1593_0""",true,65722447231342458,True,[1.0425],[1.0425],[1.0425],[1.0425],887.9271969795227,0.0
1594,0,74.0,0.67mW,3962B,"""vadere_Sample__1594_0""",true,65722447231342458,True,[0.185],[0.185],[0.185],[0.185],437.85681414604187,0.0
1595,0,74.0,1.49mW,2021B,"""vadere_Sample__1595_0""",true,65722447231342458,True,[0.185],[0.185],[0.185],[0.185],363.37668919563293,0.0
1596,0,74.0,1.49mW,3962B,"""vadere_Sample__1596_0""",true,65722447231342458,True,[0.185],[0.185],[0.185],[0.185],339.57004475593567,0.0
1597,0,417.0,1.49mW,2021B,"""vadere_Sample__1597_0""",true,65722447231342458,True,[1.0425],[1.0425],[1.0425],[1.0425],1133.6839578151703,0.0
1598,0,417.0,0.67mW,3962B,"""vadere_Sample__1598_0""",true,65722447231342458,True,[1.0425],[1.0425],[1.0425],[1.0425],1125.0168540477753,0.0
1599,0,417.0,1.49mW,3962B,"""vadere_Sample__1599_0""",true,65722447231342458,True,[1.0425],[1.0425],[1.0425],[1.0425],831.2750127315521,0.0
1600,0,57.0,1.94mW,146B,"""vadere_Sample__1600_0""",true,65722447231342458,True,[0.14250000000000002],[0.14250000000000002],[0.14250000000000002],[0.14250000000000002],128.27263855934143,0.0
1601,0,268.0,1.94mW,146B,"""vadere_Sample__1601_0""",true,65722447231342458,True,[0.67],[0.67],[0.67],[0.67],1135.8286049365997,0.0
1602,0,57.0,1.94mW,87B,"""vadere_Sample__1602_0""",true,65722447231342458,True,[0.14250000000000002],[0.14250000000000002],[0.14250000000000002],[0.14250000000000002],115.27259588241577,0.0
1603,0,57.0,1.07mW,146B,"""vadere_Sample__1603_0""",true,65722447231342458,True,[0.14250000000000002],[0.14250000000000002],[0.14250000000000002],[0.14250000000000002],92.95227861404419,0.0
1604,0,57.0,1.07mW,87B,"""vadere_Sample__1604_0""",true,65722447231342458,True,[0.14250000000000002],[0.14250000000000002],[0.14250000000000002],[0.14250000000000002],91.98025608062744,0.0
1605,0,268.0,1.07mW,146B,"""vadere_Sample__1605_0""",true,65722447231342458,True,[0.67],[0.67],[0.67],[0.67],1910.125158071518,0.0
1606,0,268.0,1.94mW,87B,"""vadere_Sample__1606_0""",true,65722447231342458,True,[0.67],[0.67],[0.67],[0.67],926.0630671977997,0.0
1607,0,268.0,1.07mW,87B,"""vadere_Sample__1607_0""",true,65722447231342458,True,[0.67],[0.67],[0.67],[0.67],1807.2328124046326,0.0
1608,0,442.0,1.19mW,2146B,"""vadere_Sample__1608_0""",true,65722447231342458,True,[1.105],[1.105],[1.105],[1.105],799.5410583019257,0.0
1609,0,1135.0,1.19mW,2146B,"""vadere_Sample__1609_0""",true,65722447231342458,True,[2.8375],[2.8375],[2.8375],[2.8375],2892.0594866275787,0.0
1610,0,442.0,1.19mW,2087B,"""vadere_Sample__1610_0""",true,65722447231342458,True,[1.105],[1.105],[1.105],[1.105],1224.2362549304962,0.0
1611,0,442.0,1.82mW,2146B,"""vadere_Sample__1611_0""",true,65722447231342458,True,[1.105],[1.105],[1.105],[1.105],879.7666749954224,0.0
1612,0,442.0,1.82mW,2087B,"""vadere_Sample__1612_0""",true,65722447231342458,True,[1.105],[1.105],[1.105],[1.105],921.1620078086853,0.0
1613,0,1135.0,1.82mW,2146B,"""vadere_Sample__1613_0""",true,65722447231342458,True,[2.8375],[2.8375],[2.8375],[2.8375],2750.3332872390747,0.0
1614,0,1135.0,1.19mW,2087B,"""vadere_Sample__1614_0""",true,65722447231342458,True,[2.8375],[2.8375],[2.8375],[2.8375],2814.187465429306,0.0
1615,0,1135.0,1.82mW,2087B,"""vadere_Sample__1615_0""",true,65722447231342458,True,[2.8375],[2.8375],[2.8375],[2.8375],3608.7196600437164,0.0
1616,0,880.0,1.56mW,1146B,"""vadere_Sample__1616_0""",true,65722447231342458,True,[2.2],[2.2],[2.2],[2.2],2837.548953294754,0.0
1617,0,97.0,1.56mW,1146B,"""vadere_Sample__1617_0""",true,65722447231342458,True,[0.2425],[0.2425],[0.2425],[0.2425],320.67734575271606,0.0
1618,0,880.0,1.56mW,3087B,"""vadere_Sample__1618_0""",true,65722447231342458,True,[2.2],[2.2],[2.2],[2.2],3079.9158160686493,0.0
1619,0,880.0,1.44mW,1146B,"""vadere_Sample__1619_0""",true,65722447231342458,True,[2.2],[2.2],[2.2],[2.2],2858.5828182697296,0.0
1620,0,880.0,1.44mW,3087B,"""vadere_Sample__1620_0""",true,65722447231342458,True,[2.2],[2.2],[2.2],[2.2],2984.281156539917,0.0
1621,0,97.0,1.44mW,1146B,"""vadere_Sample__1621_0""",true,65722447231342458,True,[0.2425],[0.2425],[0.2425],[0.2425],313.2348175048828,0.0
1622,0,97.0,1.56mW,3087B,"""vadere_Sample__1622_0""",true,65722447231342458,True,[0.2425],[0.2425],[0.2425],[0.2425],390.15007758140564,0.0
1623,0,97.0,1.44mW,3087B,"""vadere_Sample__1623_0""",true,65722447231342458,True,[0.2425],[0.2425],[0.2425],[0.2425],321.98799753189087,0.0
1624,0,213.0,0.81mW,3146B,"""vadere_Sample__1624_0""",true,65722447231342458,True,[0.5325],[0.5325],[0.5325],[0.5325],1031.9935040473938,0.0
1625,0,533.0,0.81mW,3146B,"""vadere_Sample__1625_0""",true,65722447231342458,True,[1.3325],[1.3325],[1.3325],[1.3325],1548.5404756069183,0.0
1626,0,213.0,0.81mW,1087B,"""vadere_Sample__1626_0""",true,65722447231342458,True,[0.5325],[0.5325],[0.5325],[0.5325],484.6914949417114,0.0
1627,0,213.0,0.69mW,3146B,"""vadere_Sample__1627_0""",true,65722447231342458,True,[0.5325],[0.5325],[0.5325],[0.5325],929.0093216896057,0.0
1628,0,213.0,0.69mW,1087B,"""vadere_Sample__1628_0""",true,65722447231342458,True,[0.5325],[0.5325],[0.5325],[0.5325],371.0265245437622,0.0
1629,0,533.0,0.69mW,3146B,"""vadere_Sample__1629_0""",true,65722447231342458,True,[1.3325],[1.3325],[1.3325],[1.3325],2359.02965092659,0.0
1630,0,533.0,0.81mW,1087B,"""vadere_Sample__1630_0""",true,65722447231342458,True,[1.3325],[1.3325],[1.3325],[1.3325],1618.1571187973022,0.0
1631,0,533.0,0.69mW,1087B,"""vadere_Sample__1631_0""",true,65722447231342458,True,[1.3325],[1.3325],[1.3325],[1.3325],1752.4755759239197,0.0
1632,0,315.0,1.0mW,1646B,"""vadere_Sample__1632_0""",true,65722447231342458,True,[0.7875],[0.7875],[0.7875],[0.7875],908.7472996711731,0.0
1633,0,383.0,1.0mW,1646B,"""vadere_Sample__1633_0""",true,65722447231342458,True,[0.9575],[0.9575],[0.9575],[0.9575],817.8248176574707,0.0
1634,0,315.0,1.0mW,1587B,"""vadere_Sample__1634_0""",true,65722447231342458,True,[0.7875],[0.7875],[0.7875],[0.7875],943.0140595436096,0.0
1635,0,315.0,0.88mW,1646B,"""vadere_Sample__1635_0""",true,65722447231342458,True,[0.7875],[0.7875],[0.7875],[0.7875],1431.8826916217804,0.0
1636,0,315.0,0.88mW,1587B,"""vadere_Sample__1636_0""",true,65722447231342458,True,[0.7875],[0.7875],[0.7875],[0.7875],1122.5757834911346,0.0
1637,0,383.0,0.88mW,1646B,"""vadere_Sample__1637_0""",true,65722447231342458,True,[0.9575],[0.9575],[0.9575],[0.9575],1325.0223650932312,0.0
1638,0,383.0,1.0mW,1587B,"""vadere_Sample__1638_0""",true,65722447231342458,True,[0.9575],[0.9575],[0.9575],[0.9575],1664.993959903717,0.0
1639,0,383.0,0.88mW,1587B,"""vadere_Sample__1639_0""",true,65722447231342458,True,[0.9575],[0.9575],[0.9575],[0.9575],1297.71328997612,0.0
1640,0,1487.0,1.75mW,3646B,"""vadere_Sample__1640_0""",true,65722447231342458,True,[3.7175000000000002],[3.7175000000000002],[3.7175000000000002],[3.7175000000000002],5760.606994628906,0.0
1641,0,29.0,1.75mW,3646B,"""vadere_Sample__1641_0""",true,65722447231342458,True,[0.0725],[0.0725],[0.0725],[0.0725],140.5434274673462,0.0
1642,0,1487.0,1.75mW,3587B,"""vadere_Sample__1642_0""",true,65722447231342458,True,[3.7175000000000002],[3.7175000000000002],[3.7175000000000002],[3.7175000000000002],4018.7721829414368,0.0
1643,0,1487.0,1.63mW,3646B,"""vadere_Sample__1643_0""",true,65722447231342458,True,[3.7175000000000002],[3.7175000000000002],[3.7175000000000002],[3.7175000000000002],5737.981203079224,0.0
1644,0,1487.0,1.63mW,3587B,"""vadere_Sample__1644_0""",true,65722447231342458,True,[3.7175000000000002],[3.7175000000000002],[3.7175000000000002],[3.7175000000000002],5325.059423923492,0.0
1645,0,29.0,1.63mW,3646B,"""vadere_Sample__1645_0""",true,65722447231342458,True,[0.0725],[0.0725],[0.0725],[0.0725],110.45106840133667,0.0
1646,0,29.0,1.75mW,3587B,"""vadere_Sample__1646_0""",true,65722447231342458,True,[0.0725],[0.0725],[0.0725],[0.0725],120.14951586723328,0.0
1647,0,29.0,1.63mW,3587B,"""vadere_Sample__1647_0""",true,65722447231342458,True,[0.0725],[0.0725],[0.0725],[0.0725],113.58374524116516,0.0
1648,0,614.0,0.63mW,646B,"""vadere_Sample__1648_0""",true,65722447231342458,True,[1.5350000000000001],[1.5350000000000001],[1.5350000000000001],[1.5350000000000001],2198.865649700165,0.0
1649,0,748.0,0.63mW,646B,"""vadere_Sample__1649_0""",true,65722447231342458,True,[1.87],[1.87],[1.87],[1.87],2067.3136377334595,0.0
1650,0,614.0,0.63mW,2587B,"""vadere_Sample__1650_0""",true,65722447231342458,True,[1.5350000000000001],[1.5350000000000001],[1.5350000000000001],[1.5350000000000001],2118.182451725006,0.0
1651,0,614.0,1.26mW,646B,"""vadere_Sample__1651_0""",true,65722447231342458,True,[1.5350000000000001],[1.5350000000000001],[1.5350000000000001],[1.5350000000000001],2342.100362062454,0.0
1652,0,614.0,1.26mW,2587B,"""vadere_Sample__1652_0""",true,65722447231342458,True,[1.5350000000000001],[1.5350000000000001],[1.5350000000000001],[1.5350000000000001],1975.043268918991,0.0
1653,0,748.0,1.26mW,646B,"""vadere_Sample__1653_0""",true,65722447231342458,True,[1.87],[1.87],[1.87],[1.87],3059.137959241867,0.0
1654,0,748.0,0.63mW,2587B,"""vadere_Sample__1654_0""",true,65722447231342458,True,[1.87],[1.87],[1.87],[1.87],1429.1447265148163,0.0
1655,0,748.0,1.26mW,2587B,"""vadere_Sample__1655_0""",true,65722447231342458,True,[1.87],[1.87],[1.87],[1.87],1884.153091430664,0.0
1656,0,129.0,1.38mW,2646B,"""vadere_Sample__1656_0""",true,65722447231342458,True,[0.3225],[0.3225],[0.3225],[0.3225],385.8617742061615,0.0
1657,0,175.0,1.38mW,2646B,"""vadere_Sample__1657_0""",true,65722447231342458,True,[0.4375],[0.4375],[0.4375],[0.4375],887.222145318985,0.0
1658,0,129.0,1.38mW,587B,"""vadere_Sample__1658_0""",true,65722447231342458,True,[0.3225],[0.3225],[0.3225],[0.3225],462.7602276802063,0.0
1659,0,129.0,0.51mW,2646B,"""vadere_Sample__1659_0""",true,65722447231342458,True,[0.3225],[0.3225],[0.3225],[0.3225],470.9439790248871,0.0
1660,0,129.0,0.51mW,587B,"""vadere_Sample__1660_0""",true,65722447231342458,True,[0.3225],[0.3225],[0.3225],[0.3225],431.24625158309937,0.0
1661,0,175.0,0.51mW,2646B,"""vadere_Sample__1661_0""",true,65722447231342458,True,[0.4375],[0.4375],[0.4375],[0.4375],827.9267377853394,0.0
1662,0,175.0,1.38mW,587B,"""vadere_Sample__1662_0""",true,65722447231342458,True,[0.4375],[0.4375],[0.4375],[0.4375],752.248016834259,0.0
1663,0,175.0,0.51mW,587B,"""vadere_Sample__1663_0""",true,65722447231342458,True,[0.4375],[0.4375],[0.4375],[0.4375],571.1113517284393,0.0
1664,0,91.0,0.53mW,1396B,"""vadere_Sample__1664_0""",true,65722447231342458,True,[0.2275],[0.2275],[0.2275],[0.2275],234.4557192325592,0.0
1665,0,61.0,0.53mW,1396B,"""vadere_Sample__1665_0""",true,65722447231342458,True,[0.1525],[0.1525],[0.1525],[0.1525],251.88348031044006,0.0
1666,0,91.0,0.53mW,2337B,"""vadere_Sample__1666_0""",true,65722447231342458,True,[0.2275],[0.2275],[0.2275],[0.2275],629.7395584583282,0.0
1667,0,91.0,0.79mW,1396B,"""vadere_Sample__1667_0""",true,65722447231342458,True,[0.2275],[0.2275],[0.2275],[0.2275],129.38718008995056,0.0
1668,0,91.0,0.79mW,2337B,"""vadere_Sample__1668_0""",true,65722447231342458,True,[0.2275],[0.2275],[0.2275],[0.2275],227.55858874320984,0.0
1669,0,61.0,0.79mW,1396B,"""vadere_Sample__1669_0""",true,65722447231342458,True,[0.1525],[0.1525],[0.1525],[0.1525],204.5284025669098,0.0
1670,0,61.0,0.53mW,2337B,"""vadere_Sample__1670_0""",true,65722447231342458,True,[0.1525],[0.1525],[0.1525],[0.1525],321.7932596206665,0.0
1671,0,61.0,0.79mW,2337B,"""vadere_Sample__1671_0""",true,65722447231342458,True,[0.1525],[0.1525],[0.1525],[0.1525],339.1020486354828,0.0
1672,0,521.0,1.28mW,3396B,"""vadere_Sample__1672_0""",true,65722447231342458,True,[1.3025],[1.3025],[1.3025],[1.3025],1498.4694638252258,0.0
1673,0,452.0,1.28mW,3396B,"""vadere_Sample__1673_0""",true,65722447231342458,True,[1.1300000000000001],[1.1300000000000001],[1.1300000000000001],[1.1300000000000001],1510.4321262836456,0.0
1674,0,521.0,1.28mW,337B,"""vadere_Sample__1674_0""",true,65722447231342458,True,[1.3025],[1.3025],[1.3025],[1.3025],2181.6408684253693,0.0
1675,0,521.0,1.54mW,3396B,"""vadere_Sample__1675_0""",true,65722447231342458,True,[1.3025],[1.3025],[1.3025],[1.3025],1440.9896342754364,0.0
1676,0,521.0,1.54mW,337B,"""vadere_Sample__1676_0""",true,65722447231342458,True,[1.3025],[1.3025],[1.3025],[1.3025],3546.19872546196,0.0
1677,0,452.0,1.54mW,3396B,"""vadere_Sample__1677_0""",true,65722447231342458,True,[1.1300000000000001],[1.1300000000000001],[1.1300000000000001],[1.1300000000000001],958.5674061775208,0.0
