id run_id numberOfAgents Power Traffic timeToInform
1955 0 185.0 1.34 427.0 5.6
1956 0 185.0 1.34 1869.0 8.4
1957 0 501.0 1.34 427.0 3.6
1958 0 501.0 1.65 1869.0 3.6
1959 0 501.0 1.34 1869.0 4.8
1960 0 781.0 0.9 2427.0 4.8
1961 0 83.0 0.9 2427.0 10.8
1962 0 781.0 0.9 3869.0 3.6
1963 0 781.0 0.59 2427.0 3.6
1964 0 781.0 0.59 3869.0 4.8
1965 0 83.0 0.59 2427.0 10.8
1966 0 83.0 0.9 3869.0 10.8
1967 0 83.0 0.59 3869.0 42.3999999999999
1968 0 399.0 1.27 1427.0 4.8
1969 0 1036.0 1.27 1427.0 3.6
1970 0 399.0 1.27 2869.0 3.6
1971 0 399.0 0.96 1427.0 5.6
1972 0 399.0 0.96 2869.0 5.6
1973 0 1036.0 0.96 1427.0 3.2
1974 0 1036.0 1.27 2869.0 4.8
1975 0 1036.0 0.96 2869.0 4.0
1976 0 36.0 0.52 3427.0 7.2
1977 0 249.0 0.52 3427.0 6.8
1978 0 36.0 0.52 869.0 4.8
1979 0 36.0 1.71 3427.0 8.8
1980 0 36.0 1.71 869.0 4.8
1981 0 249.0 1.71 3427.0 3.6
1982 0 249.0 0.52 869.0 6.4
1983 0 249.0 1.71 869.0 6.8
1984 0 28.0 1.06 365.0 15.6
1985 0 57.0 1.06 365.0 3.6
1986 0 28.0 1.06 3681.0 15.2
1987 0 28.0 1.88 365.0 15.6
1988 0 28.0 1.88 3681.0 22.8
1989 0 57.0 1.88 365.0 5.6
1990 0 57.0 1.06 3681.0 34.7999999999999
1991 0 57.0 1.88 3681.0 34.7999999999999
1992 0 382.0 1.81 2365.0 3.6
1993 0 443.0 1.81 2365.0 4.8
1994 0 382.0 1.81 1681.0 5.6
1995 0 382.0 1.13 2365.0 3.6
1996 0 382.0 1.13 1681.0 5.6
1997 0 443.0 1.13 2365.0 6.8
1998 0 443.0 1.81 1681.0 4.8
1999 0 443.0 1.13 1681.0 4.8
